Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
0.17307692307692313,1,21,1,0.025000000000000022,45,3,8,1,0.28000000000000025,1,2,1,0.8571428571428571,1,6
0.5961538461538463,1,4,3,0.3500000000000001,49,1,22,3,0.6000000000000001,1,5,1,0.9795918367346937,3,6
0.5961538461538463,1,5,1,0.21250000000000002,39,1,10,1,0.2400000000000002,1,3,1,0.6530612244897959,1,2
0.6538461538461539,1,10,3,0.08750000000000002,6,0,7,0,0.11999999999999988,1,3,1,0.8979591836734693,1,1
0.17307692307692313,1,3,2,0.7375,12,3,20,1,0.8399999999999999,1,3,1,0.693877551020408,1,1
0.6730769230769232,1,19,1,0.9750000000000001,0,2,18,1,0.72,1,1,1,0.2040816326530612,2,4
0.3076923076923077,1,14,2,0.55,46,2,24,2,0.32000000000000006,1,4,1,0.5918367346938774,0,2
0.28846153846153855,1,4,3,0.15000000000000002,0,0,11,2,0.40000000000000013,1,0,1,0.9591836734693877,3,0
0.8461538461538461,1,9,1,0.675,30,1,3,3,0.3600000000000001,1,2,1,0.8979591836734693,5,1
0.3846153846153847,1,10,3,0.375,27,1,2,3,0.11999999999999988,1,2,1,0.510204081632653,5,6
0.34615384615384615,1,0,0,0.55,26,1,1,3,0.8399999999999999,1,5,1,0.8163265306122448,3,2
0.25,1,0,0,0.11250000000000004,2,2,13,0,0.44000000000000017,1,1,1,0.7346938775510203,5,1
0.8461538461538461,1,1,0,0.525,9,1,13,2,0.32000000000000006,1,5,1,0.22448979591836735,4,6
0.21153846153846156,1,4,3,0.7250000000000001,11,3,8,0,0.2400000000000002,1,0,1,0.5306122448979591,1,1
0.11538461538461542,1,24,1,0.925,24,1,15,0,0.40000000000000013,1,1,1,0.346938775510204,0,6
0.8653846153846155,1,22,0,0.48750000000000004,8,1,23,3,0.28000000000000025,1,1,1,0.28571428571428564,2,5
0.730769230769231,1,20,2,0.3375,22,1,18,2,0.20000000000000018,1,1,1,0.673469387755102,0,6
0.8653846153846155,1,6,0,0.4625,18,1,23,0,0.9199999999999999,1,1,1,0.7346938775510203,5,0
0.42307692307692313,1,4,3,0.875,25,0,9,3,1.0,1,5,1,0.4081632653061224,1,3
0.0,1,16,1,0.5,1,1,23,1,0.15999999999999992,1,2,1,0.6122448979591836,3,6
0.6153846153846154,1,20,2,0.7125,14,0,20,0,0.28000000000000025,1,1,1,0.8571428571428571,3,2
0.9230769230769232,1,15,0,0.26250000000000007,2,1,9,0,0.15999999999999992,1,5,1,0.4285714285714285,0,4
0.13461538461538464,1,12,0,0.3500000000000001,17,0,18,0,0.32000000000000006,1,2,1,0.22448979591836735,3,0
0.9038461538461539,1,10,3,0.5625,0,1,2,0,0.040000000000000036,1,3,1,0.4897959183673469,4,3
0.6730769230769232,1,11,1,0.525,24,1,2,2,0.40000000000000013,1,4,1,0.7959183673469387,3,0
0.826923076923077,1,17,2,0.9875,11,1,1,0,0.7600000000000002,1,4,1,0.3061224489795918,3,5
0.9423076923076924,1,9,1,0.4750000000000001,8,1,13,3,0.3600000000000001,1,3,1,0.5918367346938774,0,6
0.7884615384615384,1,0,0,0.2875,11,0,10,0,0.6800000000000002,1,5,1,0.18367346938775508,5,6
0.7115384615384616,1,20,2,0.9125000000000001,0,1,9,1,0.44000000000000017,1,5,1,0.0,3,3
0.05769230769230771,1,2,1,0.375,28,2,18,3,0.20000000000000018,1,3,1,0.4693877551020408,5,3
0.5000000000000001,1,13,1,0.8500000000000001,43,0,18,2,0.6000000000000001,1,2,1,0.7142857142857142,4,4
0.9038461538461539,1,19,1,0.16250000000000003,0,1,16,0,0.7600000000000002,1,1,1,0.9183673469387754,2,2
0.9038461538461539,1,24,1,0.9875,14,3,17,0,0.6399999999999999,1,4,1,0.38775510204081626,1,0
0.6923076923076924,1,10,3,0.7000000000000001,16,3,5,1,0.44000000000000017,1,2,1,0.7346938775510203,5,6
0.730769230769231,1,15,0,0.9625000000000001,39,3,5,2,0.8399999999999999,1,3,1,0.510204081632653,0,0
0.7692307692307693,1,13,1,0.6000000000000001,4,1,4,2,0.28000000000000025,1,0,1,0.44897959183673464,2,1
0.6923076923076924,1,20,2,0.7375,18,0,18,0,0.9199999999999999,1,2,1,0.38775510204081626,0,1
0.7692307692307693,1,11,1,0.825,26,1,15,0,0.9199999999999999,1,1,1,0.7551020408163265,4,4
0.576923076923077,1,8,0,0.6000000000000001,46,1,1,3,1.0,1,0,1,0.08163265306122448,2,2
0.019230769230769273,1,19,1,0.4,0,1,1,0,0.4800000000000002,1,5,1,0.8163265306122448,5,0
0.980769230769231,1,14,2,0.875,18,1,17,0,0.8399999999999999,1,3,1,0.4285714285714285,2,3
0.7692307692307693,1,14,2,0.26250000000000007,4,1,22,3,0.4800000000000002,1,2,1,0.9591836734693877,2,0
0.5961538461538463,1,23,1,0.75,14,1,14,1,0.6399999999999999,1,2,1,0.18367346938775508,4,6
0.2692307692307693,1,23,1,1.0,14,3,4,3,0.08000000000000007,1,5,1,0.22448979591836735,0,2
0.42307692307692313,1,10,3,0.7125,5,0,21,1,0.9600000000000002,1,5,1,0.02040816326530612,0,5
0.13461538461538464,1,18,1,0.7250000000000001,4,0,24,1,0.6000000000000001,1,5,1,0.7551020408163265,4,4
1.0,1,21,1,0.925,13,1,23,1,0.8800000000000001,1,2,1,0.38775510204081626,3,4
0.980769230769231,1,21,1,0.03750000000000003,39,1,7,0,0.11999999999999988,1,3,1,0.08163265306122448,1,2
0.5192307692307693,1,9,1,0.0,48,2,2,3,0.9600000000000002,1,0,1,0.16326530612244897,5,0
0.21153846153846156,1,21,1,0.825,46,2,12,0,0.6800000000000002,1,1,1,0.9591836734693877,3,2
0.5576923076923077,1,3,2,0.5,40,1,22,0,0.20000000000000018,1,4,1,0.16326530612244897,3,5
0.1923076923076924,1,16,1,0.625,22,1,14,0,0.3600000000000001,1,0,1,0.7959183673469387,4,0
0.8846153846153847,1,1,0,0.23750000000000004,1,2,21,0,0.8399999999999999,1,4,1,0.5918367346938774,5,3
0.5576923076923077,1,0,0,0.21250000000000002,16,0,13,0,0.6800000000000002,1,5,1,0.10204081632653061,3,1
0.8076923076923078,1,3,2,0.11250000000000004,33,1,3,0,0.28000000000000025,1,2,1,0.836734693877551,5,2
0.9423076923076924,1,4,3,0.1875,1,2,8,3,0.7600000000000002,1,5,1,0.16326530612244897,4,2
0.326923076923077,1,9,1,0.7875000000000001,35,2,3,3,0.0,1,3,1,0.10204081632653061,3,4
0.23076923076923084,1,17,2,0.7125,7,1,19,2,0.44000000000000017,1,3,1,0.9387755102040816,4,5
0.0961538461538462,1,17,2,0.21250000000000002,25,3,23,2,0.8,1,5,1,0.7142857142857142,5,0
1.0,1,12,0,0.6125,1,0,6,2,0.3600000000000001,1,4,1,0.36734693877551017,0,3
0.05769230769230771,1,5,1,0.5750000000000001,4,0,8,3,0.28000000000000025,1,0,1,0.5918367346938774,1,2
0.6346153846153847,1,3,2,0.07500000000000001,20,0,20,1,0.6800000000000002,1,4,1,0.5306122448979591,3,2
0.07692307692307698,1,8,0,0.5375000000000001,39,1,4,1,1.0,1,0,1,0.4897959183673469,5,4
0.2692307692307693,1,0,0,0.22500000000000003,47,1,12,2,0.8800000000000001,1,5,1,0.08163265306122448,1,3
0.3653846153846154,1,17,2,0.4750000000000001,36,0,10,2,0.6800000000000002,1,3,1,0.18367346938775508,1,2
0.25,1,7,0,0.32500000000000007,20,0,8,3,0.3600000000000001,1,0,1,0.510204081632653,4,2
0.5000000000000001,1,22,0,0.9000000000000001,47,2,16,0,0.7600000000000002,1,5,1,0.2040816326530612,2,2
0.42307692307692313,1,8,0,0.15000000000000002,4,3,4,3,0.6800000000000002,1,4,1,0.32653061224489793,0,6
0.17307692307692313,1,15,0,0.875,5,1,2,1,0.8,1,4,1,0.8775510204081631,4,4
0.5576923076923077,1,9,1,0.03750000000000003,13,0,17,0,0.11999999999999988,1,3,1,0.8775510204081631,1,4
0.4423076923076924,1,0,0,0.0625,7,2,6,0,0.32000000000000006,1,3,1,0.4081632653061224,5,2
0.6346153846153847,1,23,1,0.42500000000000004,34,0,17,0,0.8399999999999999,1,3,1,0.9795918367346937,2,3
0.6730769230769232,1,18,1,0.65,35,1,4,2,0.0,1,2,1,0.5306122448979591,0,2
0.48076923076923084,1,15,0,0.16250000000000003,4,1,1,3,0.8800000000000001,1,5,1,0.36734693877551017,1,4
0.9423076923076924,1,8,0,0.2875,28,0,10,0,0.8399999999999999,1,1,1,0.6530612244897959,2,5
0.826923076923077,1,4,3,0.38750000000000007,37,0,10,0,0.040000000000000036,1,4,1,0.9183673469387754,1,1
0.9615384615384616,1,12,0,0.8125,11,1,10,3,0.6000000000000001,1,4,1,0.4081632653061224,2,1
0.9423076923076924,1,14,2,1.0,19,0,13,2,0.040000000000000036,1,3,1,0.44897959183673464,5,0
0.21153846153846156,1,6,0,0.65,37,0,20,1,0.8399999999999999,1,2,1,0.7551020408163265,2,2
0.6153846153846154,1,0,0,0.4625,5,1,12,0,0.040000000000000036,1,4,1,0.02040816326530612,0,5
0.826923076923077,1,10,3,0.925,13,0,5,1,0.6000000000000001,1,1,1,0.4081632653061224,3,1
0.019230769230769273,1,0,0,0.17500000000000004,26,1,4,2,0.8399999999999999,1,5,1,0.0,3,2
0.28846153846153855,1,0,0,0.8625,38,1,1,0,0.4800000000000002,1,0,1,0.18367346938775508,5,2
0.6346153846153847,1,22,0,0.08750000000000002,15,2,18,0,0.7600000000000002,1,5,1,0.8979591836734693,2,6
0.980769230769231,1,21,1,0.5375000000000001,9,2,15,1,0.6000000000000001,1,3,1,0.8775510204081631,0,3
0.019230769230769273,1,17,2,0.625,27,1,23,0,0.8800000000000001,1,4,1,0.9591836734693877,4,1
0.7115384615384616,1,13,1,0.8375000000000001,39,3,16,0,0.3600000000000001,1,1,1,0.4081632653061224,4,0
0.5961538461538463,1,12,0,0.7375,7,1,18,0,0.6000000000000001,1,3,1,0.0,5,6
0.25,1,22,0,0.7375,28,1,9,1,0.56,1,4,1,0.18367346938775508,5,0
0.46153846153846156,1,14,2,0.30000000000000004,36,0,1,3,0.6399999999999999,1,1,1,0.4693877551020408,4,4
0.980769230769231,1,23,1,0.8125,20,1,23,0,0.4800000000000002,1,0,1,0.5714285714285714,2,4
0.15384615384615385,1,17,2,0.875,44,0,0,1,0.8800000000000001,1,4,1,0.2040816326530612,3,0
0.4423076923076924,1,12,0,0.925,23,2,19,0,0.72,1,0,1,0.6530612244897959,3,0
0.7115384615384616,1,3,2,0.6000000000000001,46,2,22,2,0.6399999999999999,1,5,1,0.5306122448979591,1,3
0.326923076923077,1,0,0,0.38750000000000007,49,1,18,3,0.56,1,3,1,0.36734693877551017,5,3
0.9230769230769232,1,14,2,0.16250000000000003,22,1,14,1,0.15999999999999992,1,1,1,1.0,3,5
0.34615384615384615,1,20,2,0.5,34,1,20,2,0.56,1,4,1,0.9183673469387754,4,6
0.17307692307692313,1,9,1,0.48750000000000004,39,1,3,0,0.72,1,0,1,0.5510204081632653,1,5
0.4423076923076924,1,7,0,0.125,48,1,9,2,0.11999999999999988,1,5,1,0.26530612244897955,0,2
0.05769230769230771,1,23,1,0.0,41,1,5,3,0.3600000000000001,1,0,1,0.9183673469387754,1,3
0.6730769230769232,1,14,2,0.0,19,2,2,2,0.08000000000000007,1,1,1,0.8163265306122448,4,4
0.6923076923076924,1,5,1,0.050000000000000044,23,0,13,1,0.6000000000000001,1,0,1,1.0,2,0
0.6730769230769232,1,19,1,0.8500000000000001,22,1,7,2,0.7600000000000002,1,5,1,0.5510204081632653,3,3
0.5576923076923077,1,2,1,0.7250000000000001,1,1,18,3,0.56,1,0,1,0.44897959183673464,2,2
0.8846153846153847,1,19,1,0.0625,3,0,18,1,0.11999999999999988,1,0,1,0.26530612244897955,3,1
0.0,1,23,1,0.4625,36,3,8,3,0.28000000000000025,1,3,1,0.18367346938775508,0,2
0.9615384615384616,1,0,0,0.9125000000000001,17,2,2,2,0.72,1,3,1,0.7346938775510203,1,6
0.8461538461538461,1,9,1,0.275,35,2,17,2,0.6800000000000002,1,1,1,0.28571428571428564,5,1
0.6346153846153847,1,3,2,0.42500000000000004,13,3,16,1,0.9600000000000002,1,4,1,0.36734693877551017,5,1
0.6923076923076924,1,2,1,0.625,23,3,4,2,0.4800000000000002,1,1,1,0.44897959183673464,2,3
0.07692307692307698,1,9,1,0.1375,21,1,3,3,0.6399999999999999,1,5,1,0.693877551020408,2,6
0.6730769230769232,1,13,1,0.9125000000000001,7,0,14,1,0.6800000000000002,1,5,1,0.6530612244897959,4,2
0.3076923076923077,1,6,0,0.25,8,1,11,1,0.56,1,3,1,0.22448979591836735,0,0
0.2692307692307693,1,8,0,0.15000000000000002,3,0,24,2,0.15999999999999992,1,3,1,0.8163265306122448,5,3
0.8846153846153847,1,22,0,0.08750000000000002,22,1,0,3,0.2400000000000002,1,2,1,0.5306122448979591,5,6
0.03846153846153849,1,15,0,0.6000000000000001,33,1,13,3,0.44000000000000017,1,0,1,0.8979591836734693,1,3
0.11538461538461542,1,7,0,0.48750000000000004,4,0,7,2,0.7600000000000002,1,0,1,0.44897959183673464,5,0
0.03846153846153849,1,7,0,0.2,23,2,17,0,0.2400000000000002,1,2,1,0.36734693877551017,5,4
0.46153846153846156,1,11,1,0.03750000000000003,37,1,0,2,0.56,1,4,1,0.10204081632653061,4,5
0.576923076923077,1,10,3,0.75,2,1,23,3,0.72,1,2,1,0.10204081632653061,4,5
0.8461538461538461,1,0,0,0.21250000000000002,17,2,23,0,0.9600000000000002,1,5,1,0.38775510204081626,5,6
0.8461538461538461,1,18,1,0.4,45,2,6,1,0.44000000000000017,1,0,1,0.14285714285714285,1,6
0.6153846153846154,1,4,3,0.7375,25,1,13,0,1.0,1,0,1,0.7755102040816325,2,5
0.7500000000000001,1,16,1,0.6000000000000001,14,3,8,0,0.6399999999999999,1,5,1,0.7755102040816325,2,5
0.11538461538461542,1,6,0,0.9750000000000001,12,0,11,0,0.11999999999999988,1,1,1,0.7755102040816325,5,1
0.7884615384615384,1,5,1,0.7875000000000001,1,1,4,0,0.8800000000000001,1,1,1,0.44897959183673464,2,4
0.8653846153846155,1,13,1,0.7875000000000001,5,1,9,3,0.7600000000000002,1,1,1,0.8163265306122448,4,1
0.4423076923076924,1,13,1,0.4375,30,1,15,1,0.9600000000000002,1,0,1,1.0,2,0
0.326923076923077,1,9,1,0.07500000000000001,5,0,21,3,0.2400000000000002,1,2,1,0.5918367346938774,3,5
0.3076923076923077,1,22,0,0.7000000000000001,2,2,2,3,0.040000000000000036,1,4,1,0.6326530612244897,0,5
0.5961538461538463,1,24,1,0.8125,10,2,21,0,0.15999999999999992,1,1,1,0.693877551020408,0,4
0.48076923076923084,1,10,3,0.8625,12,1,7,1,0.32000000000000006,1,2,1,0.8979591836734693,5,1
0.8653846153846155,1,23,1,0.26250000000000007,17,3,17,1,0.9199999999999999,1,3,1,0.7346938775510203,1,1
0.3846153846153847,1,10,3,0.125,14,0,1,3,0.8800000000000001,1,1,1,0.8979591836734693,1,6
0.7884615384615384,1,21,1,0.4125000000000001,46,1,15,3,0.32000000000000006,1,0,1,0.5714285714285714,1,5
0.326923076923077,1,16,1,0.5750000000000001,35,1,9,1,0.6800000000000002,1,2,1,0.5306122448979591,5,1
0.576923076923077,1,12,0,0.16250000000000003,46,3,0,3,0.8800000000000001,1,5,1,0.7142857142857142,0,0
0.8846153846153847,1,22,0,0.825,3,1,24,1,0.040000000000000036,1,0,1,0.16326530612244897,1,0
0.1923076923076924,1,13,1,0.5,6,1,15,3,0.15999999999999992,1,0,1,0.7551020408163265,5,1
0.8076923076923078,1,21,1,0.525,46,2,21,2,0.08000000000000007,1,1,1,0.8163265306122448,4,0
0.17307692307692313,1,2,1,0.675,18,1,20,0,0.32000000000000006,1,5,1,0.4897959183673469,3,2
0.730769230769231,1,14,2,0.9375,21,1,21,0,0.3600000000000001,1,1,1,0.7346938775510203,5,3
0.7692307692307693,1,20,2,0.0625,41,1,11,1,0.6800000000000002,1,1,1,0.04081632653061225,4,0
0.23076923076923084,1,16,1,0.48750000000000004,17,3,17,3,0.52,1,0,1,0.4693877551020408,2,2
0.0961538461538462,1,10,3,0.11250000000000004,24,1,3,2,0.6000000000000001,1,4,1,0.9795918367346937,2,1
0.28846153846153855,1,14,2,0.2,21,2,22,3,0.08000000000000007,1,2,1,0.04081632653061225,0,4
0.8653846153846155,1,8,0,0.7750000000000001,0,1,24,2,0.8800000000000001,1,1,1,0.836734693877551,3,4
1.0,1,2,1,0.6375000000000001,20,3,11,3,0.40000000000000013,1,4,1,0.6326530612244897,1,3
1.0,1,23,1,0.1875,13,0,0,0,0.20000000000000018,1,0,1,0.6530612244897959,5,3
0.019230769230769273,1,6,0,0.22500000000000003,47,3,21,3,0.32000000000000006,1,2,1,0.9183673469387754,0,5
0.13461538461538464,1,15,0,0.48750000000000004,21,2,15,2,0.8800000000000001,1,5,1,0.8775510204081631,5,4
0.019230769230769273,1,9,1,0.8875,37,1,14,2,0.8800000000000001,1,1,1,0.693877551020408,2,2
0.13461538461538464,1,18,1,0.6000000000000001,1,3,18,1,0.9199999999999999,1,4,1,0.8979591836734693,0,6
0.8076923076923078,1,0,0,0.012500000000000011,20,0,19,2,0.15999999999999992,1,4,1,0.7346938775510203,4,1
0.326923076923077,1,22,0,0.9375,33,1,5,1,0.6000000000000001,1,0,1,0.7959183673469387,3,2
0.5384615384615385,1,18,1,0.4,44,0,21,1,0.2400000000000002,1,2,1,0.5918367346938774,1,2
0.4423076923076924,1,5,1,0.012500000000000011,16,2,4,0,0.40000000000000013,1,0,1,0.7551020408163265,5,2
0.23076923076923084,1,18,1,0.5875,27,3,15,2,0.4800000000000002,1,3,1,0.28571428571428564,3,2
0.5000000000000001,1,1,0,0.275,43,0,8,0,0.11999999999999988,1,4,1,0.9795918367346937,1,4
0.826923076923077,1,15,0,0.5375000000000001,33,3,3,2,0.8399999999999999,1,2,1,0.7959183673469387,3,5
0.7115384615384616,1,3,2,0.26250000000000007,14,1,24,3,0.52,1,4,1,0.7959183673469387,3,6
0.6153846153846154,1,7,0,0.32500000000000007,6,1,4,0,0.040000000000000036,1,0,1,0.08163265306122448,4,6
0.7500000000000001,1,13,1,0.7375,48,0,13,3,0.6399999999999999,1,4,1,0.08163265306122448,4,4
0.6346153846153847,1,3,2,0.875,11,0,18,0,0.32000000000000006,1,3,1,0.08163265306122448,3,2
0.0,1,16,1,0.6375000000000001,25,1,23,3,0.3600000000000001,1,5,1,0.0,1,6
0.8653846153846155,1,5,1,0.8375000000000001,6,0,16,2,0.20000000000000018,1,4,1,0.4081632653061224,5,6
0.3076923076923077,1,9,1,0.5750000000000001,11,2,1,1,0.28000000000000025,1,1,1,0.346938775510204,4,0
0.13461538461538464,1,13,1,0.875,3,3,9,2,0.8,1,2,1,0.9795918367346937,1,5
0.5384615384615385,1,11,1,0.3375,14,0,21,2,0.9199999999999999,1,1,1,0.5306122448979591,3,6
0.7884615384615384,1,16,1,0.22500000000000003,17,0,17,1,0.4800000000000002,1,3,1,0.4081632653061224,5,0
0.3653846153846154,1,0,0,0.375,16,0,0,2,0.3600000000000001,1,5,1,0.36734693877551017,1,3
0.5961538461538463,1,10,3,0.7375,20,0,4,2,0.8399999999999999,1,4,1,0.44897959183673464,3,4
0.07692307692307698,1,15,0,0.8875,45,0,21,1,0.6399999999999999,1,4,1,0.510204081632653,4,3
0.8846153846153847,1,3,2,0.5,28,1,12,1,0.40000000000000013,1,0,1,0.24489795918367344,0,1
0.46153846153846156,1,2,1,0.7625,28,3,1,2,0.52,1,3,1,0.7142857142857142,0,5
0.3653846153846154,1,9,1,0.875,36,1,10,2,0.040000000000000036,1,1,1,0.7755102040816325,0,1
0.15384615384615385,1,10,3,0.625,40,1,11,0,0.7600000000000002,1,5,1,0.7959183673469387,3,3
0.28846153846153855,1,11,1,0.5375000000000001,7,0,8,1,0.040000000000000036,1,1,1,0.7346938775510203,3,5
0.23076923076923084,1,12,0,0.11250000000000004,24,1,13,1,0.44000000000000017,1,1,1,0.16326530612244897,5,1
0.05769230769230771,1,21,1,0.875,1,0,8,1,0.6800000000000002,1,1,1,0.12244897959183673,5,2
0.07692307692307698,1,16,1,0.025000000000000022,8,1,15,2,0.8399999999999999,1,4,1,0.4897959183673469,0,0
0.8653846153846155,1,18,1,0.025000000000000022,23,0,21,2,0.32000000000000006,1,3,1,0.836734693877551,5,1
0.28846153846153855,1,12,0,0.525,30,0,14,0,0.3600000000000001,1,2,1,0.36734693877551017,3,6
0.48076923076923084,1,2,1,0.4625,4,0,19,2,0.7600000000000002,1,3,1,0.8163265306122448,3,2
0.17307692307692313,1,23,1,0.15000000000000002,49,2,2,2,0.72,1,5,1,1.0,1,1
0.326923076923077,1,12,0,0.4125000000000001,24,0,5,0,0.40000000000000013,1,1,1,0.8571428571428571,4,4
0.3653846153846154,1,24,1,0.7375,28,3,8,0,0.8800000000000001,1,5,1,0.7142857142857142,5,2
0.826923076923077,1,8,0,0.5125000000000001,42,0,19,3,0.2400000000000002,1,4,1,0.6530612244897959,3,3
0.2692307692307693,1,18,1,0.7250000000000001,33,0,24,2,0.44000000000000017,1,3,1,0.38775510204081626,0,2
0.8461538461538461,1,23,1,0.9625000000000001,3,2,7,3,0.9199999999999999,1,3,1,0.7346938775510203,5,2
0.21153846153846156,1,11,1,0.7250000000000001,26,1,16,3,0.4800000000000002,1,3,1,0.22448979591836735,4,2
0.4423076923076924,1,22,0,0.45000000000000007,22,0,0,2,0.28000000000000025,1,1,1,0.9183673469387754,4,2
0.576923076923077,1,3,2,0.0625,20,1,9,2,0.56,1,4,1,0.5510204081632653,5,3
0.48076923076923084,1,4,3,0.10000000000000003,3,1,18,1,0.40000000000000013,1,2,1,0.5918367346938774,4,3
0.3076923076923077,1,16,1,0.4625,28,0,2,1,0.11999999999999988,1,1,1,0.5510204081632653,1,1
0.5192307692307693,1,5,1,0.2,38,0,5,0,0.08000000000000007,1,0,1,0.38775510204081626,3,1
0.9038461538461539,1,16,1,0.6125,29,2,22,3,0.2400000000000002,1,1,1,0.7755102040816325,0,2
0.826923076923077,1,22,0,0.3500000000000001,25,1,14,0,0.44000000000000017,1,0,1,0.9591836734693877,1,1
0.0,1,5,1,0.4750000000000001,5,0,12,1,0.15999999999999992,1,0,1,0.6326530612244897,2,2
0.5576923076923077,1,22,0,0.050000000000000044,26,1,20,1,0.44000000000000017,1,5,1,0.5510204081632653,4,0
0.730769230769231,1,22,0,0.1375,22,0,14,3,0.40000000000000013,1,0,1,0.5306122448979591,5,5
0.8846153846153847,1,18,1,0.11250000000000004,22,2,17,2,0.40000000000000013,1,2,1,0.510204081632653,5,1
0.15384615384615385,1,11,1,0.6125,40,1,14,2,0.11999999999999988,1,3,1,0.4285714285714285,2,3
0.07692307692307698,1,24,1,0.7375,47,3,24,2,0.8800000000000001,1,2,1,0.44897959183673464,0,2
0.8846153846153847,1,13,1,0.23750000000000004,27,1,4,2,0.2400000000000002,1,1,1,0.4081632653061224,3,5
0.05769230769230771,1,22,0,0.8,32,0,7,0,0.9600000000000002,1,2,1,0.7142857142857142,1,6
0.9423076923076924,1,3,2,0.5750000000000001,12,2,4,1,0.6399999999999999,1,3,1,0.836734693877551,3,1
0.5384615384615385,1,24,1,0.9000000000000001,21,0,14,0,0.8800000000000001,1,4,1,0.061224489795918366,5,4
0.42307692307692313,1,14,2,0.3125,21,1,18,3,0.0,1,2,1,0.9387755102040816,2,0
0.6346153846153847,1,18,1,0.675,35,0,6,1,0.7600000000000002,1,3,1,0.24489795918367344,0,6
0.326923076923077,1,8,0,0.23750000000000004,40,0,3,0,0.56,1,2,1,0.14285714285714285,0,5
0.730769230769231,1,15,0,0.6375000000000001,35,1,13,3,0.4800000000000002,1,4,1,0.2040816326530612,3,5
0.13461538461538464,1,24,1,0.9375,19,0,22,0,0.3600000000000001,1,2,1,0.08163265306122448,5,0
0.9038461538461539,1,6,0,0.65,34,0,9,0,0.9199999999999999,1,2,1,0.0,2,4
0.40384615384615385,1,15,0,0.8125,34,0,24,0,0.6800000000000002,1,0,1,0.32653061224489793,4,2
0.5576923076923077,1,3,2,0.42500000000000004,20,1,20,0,0.3600000000000001,1,5,1,0.5306122448979591,5,5
0.34615384615384615,1,6,0,0.26250000000000007,32,0,16,1,0.15999999999999992,1,5,1,0.04081632653061225,3,5
0.9230769230769232,1,4,3,0.050000000000000044,8,1,22,1,0.32000000000000006,1,2,1,0.4285714285714285,4,6
0.8461538461538461,1,1,0,0.9875,25,2,14,2,0.9199999999999999,1,4,1,0.4693877551020408,1,3
0.4423076923076924,1,9,1,0.15000000000000002,22,1,18,0,0.52,1,5,1,0.346938775510204,3,5
0.9230769230769232,1,17,2,0.6375000000000001,20,0,15,2,0.8399999999999999,1,0,1,0.7755102040816325,0,2
0.6346153846153847,1,5,1,0.36250000000000004,38,3,8,3,0.040000000000000036,1,3,1,0.4897959183673469,2,3
0.28846153846153855,1,6,0,0.375,22,3,22,0,0.3600000000000001,1,2,1,0.10204081632653061,1,0
0.7500000000000001,1,12,0,0.8875,27,0,24,0,0.6800000000000002,1,1,1,0.510204081632653,0,6
0.5192307692307693,1,1,0,0.32500000000000007,30,1,16,0,0.56,1,4,1,0.8571428571428571,3,3
0.826923076923077,1,23,1,0.375,32,1,3,1,0.15999999999999992,1,0,1,0.10204081632653061,2,4
0.7115384615384616,1,19,1,0.23750000000000004,45,3,19,0,0.6800000000000002,1,2,1,0.10204081632653061,3,5
0.6923076923076924,1,20,2,0.9875,1,1,16,2,0.20000000000000018,1,5,1,0.24489795918367344,1,5
0.7500000000000001,1,6,0,0.3500000000000001,27,1,5,3,0.44000000000000017,1,3,1,0.24489795918367344,4,4
0.17307692307692313,1,4,3,0.7125,37,1,3,0,0.0,1,3,1,0.2040816326530612,1,0
0.8846153846153847,1,0,0,0.9375,12,3,18,1,0.040000000000000036,1,1,1,0.8979591836734693,5,6
0.6538461538461539,1,21,1,1.0,7,1,19,1,0.72,1,5,1,0.14285714285714285,4,4
0.019230769230769273,1,20,2,0.42500000000000004,44,1,7,1,0.32000000000000006,1,1,1,0.14285714285714285,2,0
0.07692307692307698,1,23,1,0.6000000000000001,10,0,5,0,0.040000000000000036,1,3,1,0.673469387755102,0,3
0.0,1,11,1,0.025000000000000022,12,0,20,0,0.44000000000000017,1,2,1,0.7959183673469387,3,1
0.21153846153846156,1,8,0,0.8,4,0,9,3,0.040000000000000036,1,1,1,0.26530612244897955,3,1
0.46153846153846156,1,8,0,0.32500000000000007,27,1,24,2,0.40000000000000013,1,4,1,0.2040816326530612,2,5
0.5961538461538463,1,7,0,0.4125000000000001,16,2,6,3,0.20000000000000018,1,5,1,0.14285714285714285,4,4
0.5961538461538463,1,16,1,0.5,0,1,12,1,1.0,1,4,1,0.14285714285714285,5,2
0.7115384615384616,1,21,1,0.15000000000000002,49,3,19,1,0.0,1,1,1,0.7346938775510203,5,6
0.21153846153846156,1,21,1,0.375,20,1,24,2,0.15999999999999992,1,5,1,0.44897959183673464,3,0
0.8076923076923078,1,5,1,0.925,43,1,2,1,0.8399999999999999,1,1,1,0.7551020408163265,1,0
0.3076923076923077,1,17,2,0.07500000000000001,31,1,21,1,0.44000000000000017,1,2,1,0.7551020408163265,1,5
0.23076923076923084,1,15,0,0.30000000000000004,44,0,9,3,0.20000000000000018,1,5,1,0.22448979591836735,2,3
0.1923076923076924,1,9,1,0.4625,10,1,8,2,0.8,1,4,1,0.28571428571428564,1,6
0.8653846153846155,1,24,1,0.5625,17,0,17,3,0.8,1,3,1,0.7551020408163265,4,3
